y
20353.1474898895
30742.7824990149
26874.1379644203
18779.3338704623
11607.5509615714
6638.91290027494
3599.10483451333
1876.15203860924
949.159451235566
468.97950442713
227.337273392161
108.476497231504
51.0795527634321
23.7825597783326
10.9659662470697
