year,month,day,qnat_SFLN2-CU,qadj_SFLN2-CU,qdiv_SFLN2-CU,qrfin_SFLN2-CU,qrfout_SFLN2-CU,qol_SFLN2-CU,qcd_SFLN2-CU,ce_SFLN2-CU,rfstor_SFLN2-CU
1989,9,23,38.687239439962966,25.592009362832187,15.762974971248923,4.5483231738338645,2.6677711421920662,0.21241065609854104,11.002241141316517,0.3637562394142151,882.01885986328125
1989,9,24,38.902977575839344,25.14229105435288,16.428621257503096,4.740391880991638,2.6679592694361247,0.2213807735872706,11.466848602924188,0.37911710143089294,882.08099365234375
1989,9,25,39.234789346030084,26.455588663958224,15.447344290193541,4.457249590967535,2.6681663409621024,0.20815766480768616,10.78193703441832,0.35647252202033997,882.14947509765625
1989,9,26,39.97462956654484,28.046822043440216,14.59612508055966,4.211634870965213,2.668345259180228,0.19668690210562545,10.18780330748882,0.336829274892807,882.2086181640625
1989,9,27,40.73788743714161,28.98742879484962,14.418929739628652,4.160506095870545,2.6684997077008745,0.19429913323872938,10.064124510519378,0.3327401876449585,882.2596435546875
1989,9,28,40.86975403134045,29.481483037780436,14.056892935092037,4.056042063067679,2.6686486308059614,0.18942098064454171,9.811429891379817,0.3243855834007263,882.3089599609375
1989,9,29,41.96919170043087,32.99568943219174,11.642258971514366,3.3593124200245654,2.6687875555400353,0.15688312398825133,8.126063427501549,0.26866400241851807,882.3548583984375
1989,9,30,44.136183359525646,39.7073327781236,7.097676240899432,2.04799698747253,2.6688567547920456,0.09564323309176359,4.954036020335138,0.16379038989543915,882.37774658203125
1989,10,1,44.821168536567654,40.19179279472246,7.2981372649474,2.105838879357279,2.6687943965307284,0.09834463507043267,5.093953750519688,0.1684163510799408,882.357177734375
1989,10,2,46.5086966660436,44.35897490816433,4.818431271667521,1.3903328217819961,2.668738089915024,0.06492981603030046,3.3631686338552242,0.11119311302900314,882.3385009765625
1989,10,3,55.34456195779309,53.258362867888536,4.754768486048079,1.371963314638549,2.6686104791270964,0.06407192948589113,3.3187332419236384,0.10972399264574051,882.2962646484375
1989,10,4,51.53464203854354,47.365049353258655,6.83803328013596,1.9730784041278042,2.6684807634189553,0.09214459258232921,4.772810283425827,0.15779870748519897,882.25341796875
1989,10,5,48.78589628641442,43.0475548873892,8.4067177018336,2.425714000465149,2.6684113010519184,0.11328285915126912,5.867720842217182,0.19399864971637726,882.23040771484375
1989,10,6,48.58572266888561,42.36176767207462,8.892305955666757,2.565827751344557,2.6683868313544394,0.11982679297921095,6.206651411342989,0.20520438253879547,882.22235107421875
1989,10,7,48.688380330460966,41.22332999442369,10.133398487197269,2.9239386165684493,2.6683763067533732,0.136550647188443,7.0729092234403765,0.2338446080684662,882.21893310546875
1989,10,8,48.81626731475102,40.83879054034742,10.645847627871603,3.07180294678804,2.668401828910959,0.14345583794798245,7.430588843135581,0.24567021429538727,882.22735595703125
1989,10,9,48.96445613874658,40.23329761148716,11.399564828307916,3.2892840925652536,2.6684423486250637,0.15361234109190036,7.956668394650762,0.2630634605884552,882.24066162109375
1989,10,10,49.1309004270593,40.360464261249945,11.438907892013617,3.3006364535053194,2.6685044437713543,0.15414278098563727,7.98412865752266,0.26397135853767395,882.26123046875
1989,10,11,49.375278717052566,41.27709386651031,10.766717408816476,3.106679369801242,2.6685675913777516,0.14508451996297822,7.514953519052256,0.24845948815345764,882.2821044921875
