y
35.9073796599897
115.329601528703
214.376732154601
318.543518182877
418.672729081969
509.186089136388
586.974914741026
650.636703871973
699.930939331682
735.386009235354
758.014706751811
769.109406671379
770.096307637785
762.433617569148
747.542399134157
726.761575773547
701.32066467118
672.325359790787
640.752272523449
607.450043955998
573.144738633217
538.447964366888
503.866573128366
469.813112435668
436.616436468708
404.532068089859
373.752039975183
344.414045289837
316.6098036793
290.392602987321
265.784015897305
242.779817415038
221.355146724405
201.468967756011
183.067888597141
166.089402019386
150.464608966584
136.120484638432
122.981743435085
110.972354952694
100.016758776621
90.0408212532271
80.9725729063155
72.7427608199405
65.2852462132978
58.5372736329665
52.4396347070268
46.9367462521093
41.976659694018
37.5110162428167
33.494960036532
29.8870195129907
26.6489655642707
23.7456535497303
21.1448549688739
18.8170835024969
16.7354191989844
14.8753337930855
13.2145194792907
11.7327229050443
10.4115856859504
9.23449236291281
8.18642640828403
7.25383463439837
6.42450015440102
5.68742388424134
5.03271444928113
4.45148626329696
3.9357654766597
3.47840343980784
3.07299729407973
2.71381728137929
2.39574035434695
2.11418966744672
1.86507953477625
1.64476545089186
1.44999878521525
1.27788577758638
1.12585048137387
0.991601320547349
0.873100947688493
0.768539110623389
0.676308255848636
0.594981616931587
0.523293555391406
0.46012194006934
0.404472368575176
0.355464050990883
0.312317191589425
0.274341718877671
