y
718.729779271877
2365.58936301517
4297.53686185634
6121.12175571129
7630.30335944821
8742.37054704152
9450.24706691579
9789.45598517589
9816.24394202207
9593.72542642035
9183.59210128965
8641.56956793257
8015.31778779563
7343.86227110327
6657.93111377982
5980.78043295203
5329.23746472972
4714.79249358926
4144.6402141395
3622.61737638889
3150.0135104592
2726.25017996478
2349.435184858
2016.80399134747
1725.06321032603
1470.65142329404
1249.93191425823
1059.3304728578
895.429754869317
755.029950748136
635.1838568868
533.212941235981
446.709677610774
373.530298619188
311.78117770134
259.801279936633
216.142498932058
179.549202155025
148.937919175042
123.377807782375
102.072305354607
84.3422029120065
69.6102550179006
57.3873500558427
47.2602042797385
38.8805027858371
31.9553859304025
26.2391665616003
21.5261585129297
17.6444976276059
14.4508412561139
11.8258392755388
9.67027817566402
7.90180889013647
6.45217829153828
5.26489325695073
4.29325471271904
3.49870694466751
2.84945464203538
2.31930660712736
