y
511.367384448071
772.404183922243
675.205525189108
471.82573839185
291.636611881039
166.800910133363
90.4265458938841
47.1378179363711
23.8473772296696
11.7829845559654
5.71178816150447
2.72544296605319
1.28336009496265
0.59753045052944
0.275516967608841
