year,month,day,hour,map_mm,mat_degc,ptps
1979,11,26,6,0.1016,-7.389,1
1979,11,26,12,0.0762,-8.491,1
1979,11,26,18,0,-11.87,1
1979,11,27,0,0,-14.593,1
1979,11,27,6,0,-12.815,1
1979,11,27,12,0,-11.37,1
1979,11,27,18,0,-18.241,1
1979,11,28,0,0,-20.074,1
1979,11,28,6,0,-15.5,1
1979,11,28,12,0,-9.991,1
1979,11,28,18,0,-18.343,1
1979,11,29,0,0,-18.157,1
1979,11,29,6,0,-10.759,1
1979,11,29,12,0,-5.815,1
1979,11,29,18,0,-14.111,1
1979,11,30,0,0,-15.148,1
1979,11,30,6,0,-8.028,1
1979,11,30,12,0,-5.028,0.991666666666667
1979,11,30,18,0,-11.176,1
1979,12,1,0,0.0254,-10.463,1
1979,12,1,6,0.1524,-4.676,0.885
1979,12,1,12,0.1524,-0.065,0.641666666666667
1979,12,1,18,0.1524,-4.426,1
1979,12,2,0,1.4732,-3.463,1
1979,12,2,6,0.0254,0.269,0.796666666666667
1979,12,2,12,0.1016,3.093,0.205
1979,12,2,18,0.1016,2.833,0.258333333333333
1979,12,3,0,0,2.13,0.505
1979,12,3,6,0,1.852,0.658333333333333
1979,12,3,12,0,2.981,0.516666666666667
1979,12,3,18,0,1.787,0.996666666666667
1979,12,4,0,0,2.648,0.843333333333333
1979,12,4,6,0,4,0.48
1979,12,4,12,0,5.102,0
1979,12,4,18,0,4.574,0.02
1979,12,5,0,0,0.269,0.753333333333333
1979,12,5,6,0,-0.935,0.998333333333333
1979,12,5,12,0,0.565,0.941666666666667
1979,12,5,18,0,-0.417,0.91
1979,12,6,0,0,-2.25,1
1979,12,6,6,0,1.574,0.446666666666667
1979,12,6,12,0,4.481,0.0383333333333333
1979,12,6,18,0,0.917,0.521666666666667
1979,12,7,0,0,-2.472,0.966666666666667
1979,12,7,6,0,2.296,0.403333333333333
1979,12,7,12,0,4.667,0.0716666666666667
1979,12,7,18,0,0.065,0.766666666666667
1979,12,8,0,0,0.5,0.668333333333333
1979,12,8,6,0,2.769,0.163333333333333
1979,12,8,12,0,3.676,0.135
1979,12,8,18,0,-0.102,0.93
1979,12,9,0,0,-0.926,1
1979,12,9,6,0,1.713,0.571666666666667
1979,12,9,12,0,4.667,0.0833333333333333
1979,12,9,18,0,2.528,0.441666666666667
1979,12,10,0,0,2.037,0.801666666666667
1979,12,10,6,0,1.611,0.953333333333333
1979,12,10,12,0,-2.12,1
1979,12,10,18,0,-7.167,1
1979,12,11,0,0,-8.796,1
1979,12,11,6,0,-8.694,1
1979,12,11,12,0,-3.194,1
1979,12,11,18,0,-8.38,1
1979,12,12,0,0,-11.361,1
1979,12,12,6,0,-6.398,1
1979,12,12,12,0,-0.972,1
1979,12,12,18,0,-5.352,1
1979,12,13,0,0,-7.75,1
1979,12,13,6,0,-5.519,1
1979,12,13,12,0,0,0.996666666666667
1979,12,13,18,0,-3.472,1
1979,12,14,0,0,-6.935,1
1979,12,14,6,0,-2.25,0.986666666666667
1979,12,14,12,0,2.074,0.756666666666667
1979,12,14,18,0,-2.333,1
1979,12,15,0,0,-6.426,1
1979,12,15,6,0,-1.176,0.841666666666667
1979,12,15,12,0,3.824,0.531666666666667
1979,12,15,18,0,-4.657,1
1979,12,16,0,0,-5.806,1
1979,12,16,6,0,-0.148,0.685
1979,12,16,12,0,4.361,0.491666666666667
1979,12,16,18,0,-5.296,1
1979,12,17,0,0,-5.454,1
1979,12,17,6,0,1.704,0.673333333333333
1979,12,17,12,0,6.898,0.435
1979,12,17,18,0,-1.824,1
1979,12,18,0,0,-1.481,1
1979,12,18,6,0,1.537,0.675
1979,12,18,12,0,5.704,0.453333333333333
1979,12,18,18,0,-0.019,1
1979,12,19,0,0,-0.5,1
1979,12,19,6,0,1.787,0.803333333333333
1979,12,19,12,0,4.231,0.626666666666667
1979,12,19,18,0,0.204,1
1979,12,20,0,0,-0.5,1
1979,12,20,6,0,1.176,0.688333333333333
1979,12,20,12,0.0508,2.685,0.521666666666667
1979,12,20,18,0,-0.481,0.998333333333333
1979,12,21,0,0.508,-0.343,0.988333333333333
1979,12,21,6,0.635,0.12,0.915
1979,12,21,12,0.2032,1.407,0.795
1979,12,21,18,0,-1.324,1
1979,12,22,0,0.0508,-3.167,1
1979,12,22,6,0,-2.759,1
1979,12,22,12,0,-1.556,1
1979,12,22,18,0,-5.435,1
1979,12,23,0,0,-8.361,1
1979,12,23,6,0,-7.009,1
1979,12,23,12,0,-0.759,1
1979,12,23,18,0.2032,-3.528,1
1979,12,24,0,0.3302,-2.907,1
1979,12,24,6,0.0254,-1.454,0.991666666666667
1979,12,24,12,0.0508,1.12,0.858333333333333
1979,12,24,18,0.0254,-0.213,0.995
1979,12,25,0,0.0254,-1.963,1
1979,12,25,6,0,-2.074,1
1979,12,25,12,0,-0.824,1
1979,12,25,18,0,-3.111,1
1979,12,26,0,0,-4,1
1979,12,26,6,0,-3.759,1
1979,12,26,12,0,-2.296,1
1979,12,26,18,0,-5.278,1
1979,12,27,0,0,-6.991,1
1979,12,27,6,0,-5.972,1
1979,12,27,12,0,-2.333,1
1979,12,27,18,0,-6.417,1
1979,12,28,0,0,-10.583,1
1979,12,28,6,0,-7.676,1
1979,12,28,12,0,0.12,0.973333333333333
1979,12,28,18,0,-7.083,1
1979,12,29,0,0,-10.889,1
1979,12,29,6,0,-6.676,1
1979,12,29,12,0,0.028,0.996666666666667
1979,12,29,18,0,-3.833,1
1979,12,30,0,0,-5.444,1
1979,12,30,6,0,-4.963,1
1979,12,30,12,0,-1.694,1
1979,12,30,18,0,-3.574,1
1979,12,31,0,0,-4.444,1
1979,12,31,6,0.508,-2.407,0.998333333333333
1979,12,31,12,0.8636,-0.204,0.981666666666667
1979,12,31,18,0.1778,-1.685,1
1980,1,1,0,0.254,-2.509,1
1980,1,1,6,0,-1.87,0.998333333333333
1980,1,1,12,0,-0.324,0.978333333333333
1980,1,1,18,0,-2.019,1
1980,1,2,0,0.0254,-2.519,1
1980,1,2,6,0.1016,-1.944,1
1980,1,2,12,0,0.694,0.986666666666667
1980,1,2,18,0,-1.694,1
1980,1,3,0,0,-2.676,1
1980,1,3,6,0,-0.083,0.96
1980,1,3,12,0,2.685,0.705
1980,1,3,18,0,-1.787,0.998333333333333
1980,1,4,0,0,-3.361,1
1980,1,4,6,0,-1.231,0.938333333333333
1980,1,4,12,0,3.37,0.743333333333333
1980,1,4,18,0,0.194,0.995
1980,1,5,0,0.0508,-1.444,1
1980,1,5,6,0,-0.269,0.87
1980,1,5,12,0,3.889,0.138333333333333
1980,1,5,18,0,1.222,0.626666666666667
1980,1,6,0,0,-4.389,1
1980,1,6,6,0,-8.306,1
1980,1,6,12,0,-2.583,1
1980,1,6,18,0,-4.111,1
1980,1,7,0,0,-8.509,1
1980,1,7,6,0,-7.093,1
1980,1,7,12,0,0.88,0.996666666666667
1980,1,7,18,1.143,-1.75,0.998333333333333
1980,1,8,0,1.4224,-3.843,1
1980,1,8,6,0.4318,-0.426,0.796666666666667
1980,1,8,12,0.2794,2.074,0.278333333333333
1980,1,8,18,0,-0.815,0.983333333333333
1980,1,9,0,0.2794,-1.306,1
1980,1,9,6,0.7874,-0.361,0.878333333333333
1980,1,9,12,0.1778,1.769,0.408333333333333
1980,1,9,18,6.0198,1.315,0.44
