year,month,day,hour,sim_flow_cfs,flow_cfs
1984,3,28,18,3893.542971331165,NA
1984,3,29,0,3802.105442328801,NA
1984,3,29,6,3711.0076361290467,NA
1984,3,29,12,3549.5990042108797,NA
1984,3,29,18,3387.601016857448,NA
1984,3,30,0,3302.2000695960805,NA
1984,3,30,6,3300.0756794164217,NA
1984,3,30,12,3271.5383188603364,NA
1984,3,30,18,3194.841242227504,NA
1984,3,31,0,3156.0894078131523,NA
1984,3,31,6,3127.8243867371098,NA
1984,3,31,12,3083.7472817826156,NA
1984,3,31,18,3010.6395990353535,NA
1984,4,1,0,2977.079376800432,NA
1984,4,1,6,2956.1067992187754,NA
1984,4,1,12,2894.7206749823954,NA
1984,4,1,18,2807.8098700396713,NA
1984,4,2,0,2747.407943058079,NA
1984,4,2,6,2703.70099519877,NA
1984,4,2,12,2656.075580420519,NA
1984,4,2,18,2630.5022140820274,NA
1984,4,3,0,2646.6496104792022,NA
1984,4,3,6,2629.790634178871,NA
1984,4,3,12,2574.0433822379428,NA
1984,4,3,18,2546.9410421130133,NA
1984,4,4,0,2600.8653707558005,NA
1984,4,4,6,2594.821588331442,NA
1984,4,4,12,2531.275456881256,NA
1984,4,4,18,2535.9049915273163,NA
1984,4,5,0,2623.931963027608,NA
1984,4,5,6,2684.9103838657484,NA
1984,4,5,12,2657.9754386098107,NA
1984,4,5,18,2681.90424073755,NA
1984,4,6,0,2756.9014628801942,NA
1984,4,6,6,2774.3146793184546,NA
1984,4,6,12,2744.715539089089,NA
1984,4,6,18,2702.4162906488755,NA
1984,4,7,0,2715.158525552859,NA
1984,4,7,6,2980.1075735619697,NA
1984,4,7,12,3184.0775997969513,NA
1984,4,7,18,3315.2161703085703,NA
1984,4,8,0,3404.000841224836,NA
1984,4,8,6,3357.673649810919,NA
1984,4,8,12,3168.997164711245,NA
1984,4,8,18,2977.797508450045,NA
1984,4,9,0,2897.134763943913,NA
1984,4,9,6,2899.71708371696,NA
1984,4,9,12,2849.0135491765895,NA
1984,4,9,18,2815.177518880919,NA
1984,4,10,0,3079.8425872958196,NA
1984,4,10,6,3291.789726178852,NA
1984,4,10,12,3170.7621300165806,NA
1984,4,10,18,2977.3013591568633,NA
1984,4,11,0,2881.286487621448,NA
1984,4,11,6,2893.9461922222763,NA
1984,4,11,12,2866.8641797560667,NA
1984,4,11,18,2877.118328443782,NA
1984,4,12,0,3043.4484961479648,NA
1984,4,12,6,3172.6002257865034,NA
1984,4,12,12,3329.5241811966034,NA
1984,4,12,18,3411.056056582608,NA
1984,4,13,0,3483.444280120745,NA
1984,4,13,6,3512.2520057110723,NA
1984,4,13,12,3322.9163664044427,NA
1984,4,13,18,3112.7703604855424,NA
1984,4,14,0,3054.5913353928127,NA
1984,4,14,6,3278.2516072109975,NA
1984,4,14,12,3420.2486774064378,NA
1984,4,14,18,3415.6536874990707,NA
1984,4,15,0,3537.3149539319074,NA
1984,4,15,6,4037.6762327861197,NA
1984,4,15,12,4748.8884229736095,NA
1984,4,15,18,5071.88686620518,NA
1984,4,16,0,5008.741219442763,NA
1984,4,16,6,4744.630782096065,NA
1984,4,16,12,4377.9238989862615,NA
1984,4,16,18,4114.993202413903,NA
1984,4,17,0,3899.3233278389957,NA
1984,4,17,6,3781.0513615656328,NA
1984,4,17,12,3659.8737527129274,NA
1984,4,17,18,3493.8329884732652,NA
1984,4,18,0,3340.0265007945663,NA
1984,4,18,6,3186.5594572924424,NA
1984,4,18,12,3078.4529950241886,NA
1984,4,18,18,3158.9068038784885,NA
1984,4,19,0,3412.946621707353,NA
1984,4,19,6,3347.7081308274232,NA
1984,4,19,12,3185.93067221418,NA
1984,4,19,18,3041.933262612301,NA
1984,4,20,0,2974.2845349839595,NA
1984,4,20,6,2933.3306826788207,NA
1984,4,20,12,3066.1601542542676,NA
1984,4,20,18,3351.9909284013274,NA
1984,4,21,0,3441.088964774746,NA
1984,4,21,6,3249.6831985595145,NA
1984,4,21,12,3130.1829680691485,NA
1984,4,21,18,3078.042639854254,NA
1984,4,22,0,3133.9109698694388,NA
1984,4,22,6,3233.712560554197,NA
1984,4,22,12,3208.0956974994433,NA
1984,4,22,18,3080.117198615881,NA
1984,4,23,0,3048.05049277198,NA
1984,4,23,6,3116.8225524569125,NA
1984,4,23,12,3107.5530151595344,NA
1984,4,23,18,2976.754120524589,NA
1984,4,24,0,2854.397812546079,NA
1984,4,24,6,2802.376547780838,NA
1984,4,24,12,2743.741836514634,NA
1984,4,24,18,2654.839893505504,NA
1984,4,25,0,2589.8470308980386,NA
1984,4,25,6,2553.143972293535,NA
1984,4,25,12,2507.395279936591,NA
1984,4,25,18,2446.088681564276,NA
1984,4,26,0,2413.5326111196273,NA
1984,4,26,6,2384.3816154236947,NA
1984,4,26,12,2354.248292572621,NA
1984,4,26,18,2323.4201127173374,NA
1984,4,27,0,2323.4671173339702,NA
1984,4,27,6,2296.7366185041683,NA
1984,4,27,12,2280.728197415833,NA
1984,4,27,18,2265.492842484881,NA
1984,4,28,0,2286.7504426529485,NA
1984,4,28,6,2307.425549347935,NA
1984,4,28,12,2280.680670218989,NA
1984,4,28,18,2235.325989104733,NA
1984,4,29,0,2258.8861359191696,NA
1984,4,29,6,2274.4818240235754,NA
1984,4,29,12,2273.7827736510117,NA
1984,4,29,18,2257.8258187137953,NA
