year,month,day,hour,routed_MFNW1,lag_time_MFNW1,k_inflow_MFNW1,k_storage_MFNW1,routed_NFNW1,lag_time_NFNW1,k_inflow_NFNW1,k_storage_NFNW1,routed_NSSW1,lag_time_NSSW1,k_inflow_NSSW1,k_storage_NSSW1
1980,4,19,0,753.2103462860108,3.568493604660034,753.2103462860108,727.430496736908,702.8913713203431,7.7638630867004395,702.8913713203431,7.732904088592529,1709.4290259140016,3.599013328552246,1709.4290259140016,58.16126754455567
1980,4,19,6,980.4124634252548,3.5064432621002197,980.4124634252548,727.4302946645737,1138.8741527454376,7.402578353881836,1138.8741527454376,7.732904088592529,1828.1556829216004,3.4920570850372314,1828.1556829216004,58.16126754455567
1980,4,19,12,1170.0040694171905,3.4523813724517822,1170.0040694171905,727.4309008815766,2011.7382639087677,7.262599945068359,2011.7382639087677,7.732904088592529,2836.9393041534427,2.772346019744873,2836.9393041534427,58.16045925521851
1980,4,19,18,1342.194081626892,3.3999009132385254,1342.194081626892,727.4317091709138,2516.953990789032,7.177922248840332,2516.953990789032,7.732904088592529,4373.083759380341,2.57645583152771,4373.083759380341,58.16045925521851
1980,4,20,0,1588.0585891994476,3.2935500144958496,1588.0585891994476,727.4309008815766,2764.8641439590456,7.19881534576416,2764.8641439590456,7.734520667266846,4959.5906267623905,2.57645583152771,4959.5906267623905,58.162884123229986
1980,4,20,6,1692.6851775798798,3.35332989692688,1692.6851775798798,727.430496736908,2765.1839571067812,7.347184181213379,2765.1839571067812,7.734520667266846,4243.901071507264,2.8526577949523926,4243.901071507264,58.16126754455567
1980,4,20,12,1487.9747216087342,3.4243555068969727,1487.9747216087342,727.4309008815766,2461.503456251526,7.512596130371094,2461.503456251526,7.734520667266846,3006.9794014411927,3.3240928649902344,3006.9794014411927,58.16045925521851
1980,4,20,18,1262.1776134098054,3.496443748474121,1262.1776134098054,727.4309008815766,2063.4002116081238,7.6535491943359375,2063.4002116081238,7.734520667266846,2194.0287943904877,3.519470691680908,2194.0287943904877,58.16005511054993
1980,4,21,0,1085.6470201021195,3.5294995307922363,1085.6470201021195,727.4311029539109,1700.0915327762605,7.719273567199707,1700.0915327762605,7.734116522598267,1923.9600626167298,3.5133957862854004,1923.9600626167298,58.16005511054993
1980,4,21,6,995.0208786880494,3.551469564437866,995.0208786880494,727.4313050262451,1484.9009319744112,7.742463111877441,1484.9009319744112,7.733712377929688,1958.3320278198244,3.488776683807373,1958.3320278198244,58.16045925521851
1980,4,21,12,916.552149836731,3.5800111293792725,916.552149836731,727.4313050262451,1396.0673742378235,7.779641628265381,1396.0673742378235,7.734116522598267,1928.8027934654237,3.552121162414551,1928.8027934654237,58.16045925521851
1980,4,21,18,832.634540491295,3.603170156478882,832.634540491295,727.4311029539109,1312.7529508102418,7.826807498931885,1312.7529508102418,7.734520667266846,1795.1525557109833,3.593024969100952,1795.1525557109833,58.16086339988709
1980,4,22,0,772.9299118148804,3.6152710914611816,772.9299118148804,727.4311029539109,1201.729156470871,7.835999011993408,1201.729156470871,7.734116522598267,1701.7983704265596,3.6260313987731934,1701.7983704265596,58.16045925521851
1980,4,22,6,739.5184637741089,3.6232728958129883,739.5184637741089,727.4313050262451,1149.5268673496248,7.842377185821533,1149.5268673496248,7.733712377929688,1604.7410075439454,3.6748156547546387,1604.7410075439454,58.16005511054993
1980,4,22,12,709.2916757217407,3.6349854469299316,709.2916757217407,727.4313050262451,1131.232854781723,7.858484268188477,1131.232854781723,7.733712377929688,1493.6758557334902,3.713707208633423,1493.6758557334902,58.16045925521851
1980,4,22,18,674.1197735046387,3.644951581954956,674.1197735046387,727.4313050262451,1098.1172406383514,7.876318454742432,1098.1172406383514,7.733712377929688,1421.2540741283417,3.72731351852417,1421.2540741283417,58.16086339988709
1980,4,23,0,670.2824198764802,3.632636308670044,670.2824198764802,727.4313050262451,1054.4728495891572,7.863327980041504,1054.4728495891572,7.733712377929688,1436.1367015487672,3.6895036697387695,1436.1367015487672,58.16086339988709
1980,4,23,6,712.1371909757614,3.6184186935424805,712.1371909757614,727.4315070985795,1063.0417942821502,7.844663619995117,1063.0417942821502,7.733712377929688,1507.5780281879427,3.6757774353027344,1507.5780281879427,58.16167168922425
1980,4,23,12,730.2946026456833,3.6257710456848145,730.2946026456833,727.4317091709138,1105.9332638137819,7.8555521965026855,1105.9332638137819,7.733712377929688,1500.223134079361,3.705305337905884,1500.223134079361,58.16207583389283
1980,4,23,18,705.510700274849,3.6341629028320312,705.510700274849,727.4317091709138,1101.4517709413528,7.8737568855285645,1101.4517709413528,7.733914450263978,1451.6143646362304,3.7089145183563232,1451.6143646362304,58.16247997856141
1980,4,24,0,687.7099462749482,3.63541316986084,687.7099462749482,727.4315070985795,1061.2242883501053,7.874110698699951,1061.2242883501053,7.734116522598267,1465.3405994449615,3.6887052059173584,1465.3405994449615,58.163288267898565
1980,4,24,6,691.1985904115677,3.630725622177124,691.1985904115677,727.4311029539109,1046.2684433872223,7.848877429962158,1046.2684433872223,7.733914450263978,1496.8575519943238,3.6882035732269287,1496.8575519943238,58.163288267898565
1980,4,24,12,698.0123348089219,3.632516622543335,698.0123348089219,727.4313050262451,1090.0773886739732,7.845870018005371,1090.0773886739732,7.733914450263978,1486.808898954773,3.699500560760498,1486.808898954773,58.162884123229986
1980,4,24,18,683.3563651901245,3.64140248298645,683.3563651901245,727.4311029539109,1115.1031042715074,7.867314338684082,1115.1031042715074,7.734116522598267,1456.714670353699,3.712925672531128,1456.714670353699,58.162884123229986
1980,4,25,0,660.1967202423097,3.6461398601531982,660.1967202423097,727.4313050262451,1080.0109532690049,7.887105941772461,1080.0109532690049,7.734116522598267,1408.0217041046144,3.74263596534729,1408.0217041046144,58.162884123229986
1980,4,25,6,648.2732400852203,3.6483166217803955,648.2732400852203,727.4313050262451,1028.8071035514831,7.895770072937012,1028.8071035514831,7.733914450263978,1317.737805867386,3.790389060974121,1317.737805867386,58.163288267898565
1980,4,25,12,631.6296196289063,3.6582422256469727,631.6296196289063,727.4313050262451,998.1032900753022,7.910907745361328,998.1032900753022,7.734116522598267,1217.4309851345063,3.818657875061035,1217.4309851345063,58.162884123229986
1980,4,25,18,599.2672637903214,3.6687216758728027,599.2672637903214,727.4315070985795,965.0528779384614,7.929500102996826,965.0528779384614,7.734116522598267,1163.690251974869,3.8287928104400635,1163.690251974869,58.162884123229986
1980,4,26,0,580.3409668884277,3.6674981117248535,580.3409668884277,727.4315070985795,920.9227723550797,7.9305901527404785,920.9227723550797,7.733914450263978,1156.0888296184542,3.8194031715393066,1156.0888296184542,58.162884123229986
1980,4,26,6,589.6364289806367,3.6619467735290527,589.6364289806367,727.4317091709138,903.9691729379655,7.9200873374938965,903.9691729379655,7.734116522598267,1162.8656621360778,3.8283984661102295,1162.8656621360778,58.163288267898565
1980,4,26,12,596.7570538963319,3.6649346351623535,596.7570538963319,727.4317091709138,921.1381141059876,7.9221038818359375,921.1381141059876,7.734318594932557,1134.721700990677,3.8438382148742676,1134.721700990677,58.16247997856141
1980,4,26,18,585.7030236362458,3.6691360473632812,585.7030236362458,727.4317091709138,926.1885079568864,7.930734634399414,926.1885079568864,7.7347227396011355,1113.067831720543,3.8405885696411133,1113.067831720543,58.163086195564276
1980,4,27,0,611.602230577469,3.6417973041534424,611.602230577469,727.4317091709138,909.7331515586853,7.8895416259765625,909.7331515586853,7.7347227396011355,1182.0935183181764,3.770167350769043,1182.0935183181764,58.162884123229986
1980,4,27,6,708.7863601711274,3.607055187225342,708.7863601711274,727.4317091709138,973.8930037040711,7.8440260887146,973.8930037040711,7.734520667266846,1338.9253595474245,3.721543550491333,1338.9253595474245,58.162884123229986
1980,4,27,12,773.1507095188141,3.609238386154175,773.1507095188141,727.4317091709138,1086.4417032354356,7.844817638397217,1086.4417032354356,7.734318594932557,1394.3802049613953,3.743032693862915,1394.3802049613953,58.162884123229986
1980,4,27,18,766.8194464982987,3.610915184020996,766.8194464982987,727.4315070985795,1120.7234768199921,7.854804515838623,1120.7234768199921,7.7347227396011355,1375.6344933689118,3.727576732635498,1375.6344933689118,58.16247997856141
1980,4,28,0,794.0573152967454,3.5870769023895264,794.0573152967454,727.4313050262451,1102.6377334712984,7.750330924987793,1102.6377334712984,7.734520667266846,1464.6658125633242,3.659360408782959,1464.6658125633242,58.16247997856141
1980,4,28,6,878.1559814537048,3.557379722595215,878.1559814537048,727.4311029539109,1280.6944444049836,7.54578971862793,1280.6944444049836,7.734520667266846,1635.5205307880403,3.5920772552490234,1635.5205307880403,58.16247997856141
1980,4,28,12,944.768048733139,3.5496644973754883,944.768048733139,727.4309008815766,1738.6734729919435,7.486356735229492,1738.6734729919435,7.734924811935425,1759.9894099617006,3.569093942642212,1759.9894099617006,58.16247997856141
1980,4,28,18,963.3761490659714,3.546602725982666,963.3761490659714,727.4311029539109,1989.4801310016633,7.523756980895996,1989.4801310016633,7.735733101272584,1799.2926136959077,3.5640087127685547,1799.2926136959077,58.163288267898565
1980,4,29,0,950.7489183259964,3.5607240200042725,950.7489183259964,727.4315070985795,1956.3593976924897,7.58882999420166,1956.3593976924897,7.735328956604004,1747.180852980423,3.623596668243408,1747.180852980423,58.162884123229986
1980,4,29,6,895.4075028490067,3.5828280448913574,895.4075028490067,727.4315070985795,1810.9567676906586,7.641767978668213,1810.9567676906586,7.735328956604004,1585.127462633133,3.6989073753356934,1585.127462633133,58.162884123229986
1980,4,29,12,832.9261308696747,3.5987489223480225,832.9261308696747,727.4311029539109,1670.2046303901673,7.69451379776001,1670.2046303901673,7.735733101272584,1445.6074277122498,3.725595474243164,1445.6074277122498,58.16247997856141
1980,4,29,18,767.6298912736893,3.626116991043091,767.6298912736893,727.4311029539109,1537.774640105057,7.763147354125977,1537.774640105057,7.734924811935425,1372.3688697319033,3.759873867034912,1372.3688697319033,58.162884123229986
1980,4,30,0,709.3417223031998,3.63059663772583,709.3417223031998,727.4309008815766,1377.2082327083588,7.801220893859863,1377.2082327083588,7.735328956604004,1290.9279262729644,3.790440320968628,1290.9279262729644,58.16247997856141
1980,4,30,6,696.3211914432526,3.6340551376342773,696.3211914432526,727.4306988092422,1259.1574403015138,7.822160720825195,1259.1574403015138,7.734924811935425,1208.4355331012725,3.828488826751709,1208.4355331012725,58.16207583389283
1980,4,30,12,663.0850748311997,3.6551907062530518,663.0850748311997,727.4306988092422,1193.4709990280153,7.861278057098389,1193.4709990280153,7.735328956604004,1116.7460197067262,3.8637967109680176,1116.7460197067262,58.16247997856141
1980,4,30,18,601.6051733406067,3.671619415283203,601.6051733406067,727.4302946645737,1108.9646856153488,7.888185024261475,1108.9646856153488,7.7351268842697145,1043.7549329784395,3.88271427154541,1043.7549329784395,58.16247997856141
1980,5,1,0,570.67685750103,3.670718193054199,570.67685750103,727.4302946645737,1031.7067068336487,7.877727508544922,1031.7067068336487,7.7351268842697145,1034.0229272867202,3.859300374984741,1034.0229272867202,58.16227790622712
1980,5,1,6,586.8430483888626,3.659132242202759,586.8430483888626,727.430496736908,1028.5419172914505,7.847903251647949,1028.5419172914505,7.7355310289382935,1079.3684306034088,3.8506393432617188,1079.3684306034088,58.16187376155854
1980,5,1,12,610.1609833318711,3.6585803031921387,610.1609833318711,727.430496736908,1088.9403950063706,7.838016510009766,1088.9403950063706,7.735328956604004,1075.3106160585405,3.8707950115203857,1075.3106160585405,58.16187376155854
1980,5,1,18,616.8406190567017,3.6540908813476562,616.8406190567017,727.4302946645737,1129.6410636470796,7.829819679260254,1129.6410636470796,7.735733101272584,1056.0438946308136,3.856121778488159,1056.0438946308136,58.16187376155854
1980,5,2,0,663.1268364469529,3.624202013015747,663.1268364469529,727.4302946645737,1151.7240671977997,7.7863993644714355,1151.7240671977997,7.736137245941163,1127.4947186697007,3.8027379512786865,1127.4947186697007,58.16227790622712
1980,5,2,6,759.1168532598496,3.5943355560302734,759.1168532598496,727.4300925922395,1234.9709984657288,7.744148254394531,1234.9709984657288,7.736541390609742,1239.1661548404695,3.7736124992370605,1239.1661548404695,58.16247997856141
1980,5,2,12,825.4815166446687,3.5874056816101074,825.4815166446687,727.4302946645737,1343.528971467209,7.738442897796631,1343.528971467209,7.7373496799469,1272.9918511665344,3.786630153656006,1272.9918511665344,58.16247997856141
1980,5,2,18,829.927040641594,3.594270944595337,829.927040641594,727.4306988092422,1385.0773335502624,7.763576984405518,1385.0773335502624,7.7373496799469,1248.0277002735138,3.7915945053100586,1248.0277002735138,58.16247997856141
1980,5,3,0,793.0520727910996,3.6128549575805664,793.0520727910996,727.4309008815766,1344.282970703888,7.784605979919434,1344.282970703888,7.736945535278321,1232.9863787132265,3.7995030879974365,1232.9863787132265,58.16247997856141
1980,5,3,6,731.250943646431,3.633481979370117,731.250943646431,727.4309008815766,1288.2307994697571,7.810848236083984,1288.2307994697571,7.736945535278321,1185.6778773838043,3.8379218578338623,1185.6778773838043,58.16247997856141
1980,5,3,12,672.0761486305237,3.648897171020508,672.0761486305237,727.4311029539109,1226.0140748908998,7.837444305419922,1226.0140748908998,7.736945535278321,1097.4617179859163,3.868649959564209,1097.4617179859163,58.16207583389283
1980,5,3,18,622.7849809144974,3.664429187774658,622.7849809144974,727.4315070985795,1159.2826502193452,7.8746490478515625,1159.2826502193452,7.7373496799469,1037.7098717407227,3.880748748779297,1037.7098717407227,58.16207583389283
1980,5,4,0,611.9281058952332,3.648887872695923,611.9281058952332,727.4315070985795,1073.8569076856613,7.865133762359619,1073.8569076856613,7.737551752281189,1043.2716433122634,3.8524458408355713,1043.2716433122634,58.16227790622712
1980,5,4,6,669.225514210701,3.6274023056030273,669.225514210701,727.4315070985795,1061.2075163463594,7.8406243324279785,1061.2075163463594,7.737955896949768,1090.2613418556214,3.850727081298828,1090.2613418556214,58.16227790622712
1980,5,4,12,700.8166273067475,3.6353862285614014,700.8166273067475,727.4311029539109,1111.6144601348878,7.845197677612305,1111.6144601348878,7.738157969284058,1070.941610118866,3.8755722045898438,1070.941610118866,58.16207583389283
1980,5,4,18,683.8575045791627,3.6365909576416016,683.8575045791627,727.4309008815766,1122.7029774066925,7.854812145233154,1122.7029774066925,7.738157969284058,1045.6102937944413,3.859217643737793,1045.6102937944413,58.16227790622712
1980,5,5,0,725.4897266809464,3.6018717288970947,725.4897266809464,727.4311029539109,1102.32863015728,7.780887603759766,1102.32863015728,7.738360041618348,1133.9880437023164,3.790090560913086,1133.9880437023164,58.16167168922425
1980,5,5,6,841.1836820955277,3.564005136489868,841.1836820955277,727.4309008815766,1225.6574845783234,7.693902492523193,1225.6574845783234,7.7389662586212165,1277.4045720878603,3.753847122192383,1277.4045720878603,58.16167168922425
1980,5,5,12,923.3307336479188,3.556468963623047,923.3307336479188,727.4313050262451,1438.9139837112427,7.7308030128479,1438.9139837112427,7.7389662586212165,1323.8290743122102,3.764995574951172,1323.8290743122102,58.16086339988709
1980,5,5,18,941.7106269578934,3.5533339977264404,941.7106269578934,727.4315070985795,1435.3643810871124,7.735837459564209,1435.3643810871124,7.7389662586212165,1324.3287318374635,3.74577260017395,1324.3287318374635,58.16167168922425
1980,5,6,0,936.4816011634828,3.561913251876831,936.4816011634828,727.4313050262451,1399.538168651581,7.676754951477051,1399.538168651581,7.738157969284058,1349.5074835494995,3.7509026527404785,1349.5074835494995,58.16126754455567
1980,5,6,6,899.9427469623566,3.5775701999664307,899.9427469623566,727.4313050262451,1503.1569549434662,7.66605806350708,1503.1569549434662,7.7389662586212165,1309.553068039322,3.7853643894195557,1309.553068039322,58.16167168922425
1980,5,6,12,857.0042619342804,3.587796926498413,857.0042619342804,727.4313050262451,1564.887224056244,7.714876174926758,1564.887224056244,7.7389662586212165,1236.9797321834565,3.805842161178589,1236.9797321834565,58.16126754455567
1980,5,6,18,816.0642049348832,3.6045167446136475,816.0642049348832,727.4311029539109,1483.9122594001772,7.751580238342285,1483.9122594001772,7.7385621139526375,1195.7549552650453,3.815742015838623,1195.7549552650453,58.16167168922425
1980,5,7,0,760.013246134758,3.6234090328216553,760.013246134758,727.4313050262451,1382.9685066696168,7.7737555503845215,1382.9685066696168,7.7385621139526375,1160.4290739292146,3.8375332355499268,1160.4290739292146,58.16086339988709
1980,5,7,6,701.7301289726257,3.640779495239258,701.7301289726257,727.4311029539109,1316.440232051468,7.786618709564209,1316.440232051468,7.7389662586212165,1090.8003361286164,3.876857042312622,1090.8003361286164,58.16045925521851
1980,5,7,12,648.6474780483246,3.656324625015259,648.6474780483246,727.4309008815766,1277.0369351543427,7.81602144241333,1277.0369351543427,7.7385621139526375,1004.593449308014,3.903493642807007,1004.593449308014,58.16045925521851
1980,5,7,18,600.3955009901047,3.6708176136016846,600.3955009901047,727.4311029539109,1215.3768524990082,7.850020408630371,1215.3768524990082,7.7385621139526375,953.840490325737,3.9124743938446045,953.840490325737,58.16025718288422
