year,month,day,hour,flow_cfs
2004,3,29,18,472.118713782435
2004,3,30,0,615.566630095786
2004,3,30,6,592.624075699811
2004,3,30,12,641.249640885436
2004,3,30,18,830.686738587769
2004,3,31,0,687.312459525251
2004,3,31,6,548.782338392542
2004,3,31,12,476.826612204709
2004,3,31,18,421.180850619451
2004,4,1,0,387.107938079848
2004,4,1,6,358.383114801531
2004,4,1,12,328.773113863513
2004,4,1,18,314.478630652056
2004,4,2,0,377.622343250872
2004,4,2,6,353.524679666804
2004,4,2,12,338.628976871854
2004,4,2,18,333.663742606871
2004,4,3,0,346.742858488704
2004,4,3,6,349.900291495305
2004,4,3,12,339.787566307579
2004,4,3,18,360.013016683031
2004,4,4,0,481.855392516022
2004,4,4,6,484.371832789421
2004,4,4,12,448.605980157291
2004,4,4,18,310.651977147645
2004,4,5,0,358.885027307594
2004,4,5,6,344.05517239452
2004,4,5,12,320.190073731316
2004,4,5,18,306.26876617778
2004,4,6,0,316.086948087042
2004,4,6,6,316.957086884
2004,4,6,12,307.958305237451
2004,4,6,18,307.958305237451
2004,4,7,0,386.165657182632
2004,4,7,6,386.383572876819
2004,4,7,12,370.367673482962
2004,4,7,18,365.362704922381
2004,4,8,0,369.606440273931
2004,4,8,6,349.903267669638
2004,4,8,12,325.978257914449
2004,4,8,18,312.022002223922
2004,4,9,0,334.586504082789
2004,4,9,6,324.439344902814
2004,4,9,12,402.652401263314
2004,4,9,18,276.159680482753
2004,4,10,0,394.910642658479
2004,4,10,6,397.64584711118
2004,4,10,12,371.537786442265
2004,4,10,18,382.583504417575
2004,4,11,0,541.555081339342
2004,4,11,6,540.865917647979
2004,4,11,12,497.796964946381
2004,4,11,18,566.907609979178
2004,4,12,0,799.303933597157
2004,4,12,6,738.918001004824
2004,4,12,12,658.381979096942
2004,4,12,18,630.194371429183
2004,4,13,0,737.707363260555
2004,4,13,6,677.296632653976
2004,4,13,12,607.058463341712
2004,4,13,18,548.861123054407
2004,4,14,0,547.860198691043
2004,4,14,6,508.867453516545
2004,4,14,12,467.878130148807
2004,4,14,18,438.885681913091
2004,4,15,0,444.877270121079
2004,4,15,6,396.078814969778
2004,4,15,12,449.602979154884
2004,4,15,18,433.059146588578
2004,4,16,0,429.640848474894
2004,4,16,6,436.968685973946
2004,4,16,12,409.783998136857
2004,4,16,18,393.674553492656
2004,4,17,0,401.504676299765
2004,4,17,6,384.337567399428
2004,4,17,12,368.406476522768
2004,4,17,18,354.46677200569
2004,4,18,0,360.073691858747
2004,4,18,6,347.634664663416
2004,4,18,12,332.563797698239
2004,4,18,18,318.497655197407
2004,4,19,0,322.534073013602
2004,4,19,6,316.554878654496
2004,4,19,12,307.567516169037
2004,4,19,18,307.567516169037
2004,4,20,0,326.086105005924
2004,4,20,6,384.38447156229
2004,4,20,12,354.510030767293
2004,4,20,18,329.614663438129
2004,4,21,0,344.89556345887
2004,4,21,6,326.281147529275
2004,4,21,12,303.331709018042
2004,4,21,18,290.360287250823
2004,4,22,0,303.158148939711
2004,4,22,6,298.001344314068
2004,4,22,12,285.0447641265
2004,4,22,18,277.071484011073
2004,4,23,0,360.606666167362
2004,4,23,6,358.392117655835
2004,4,23,12,383.560103446273
2004,4,23,18,447.990147069794
2004,4,24,0,451.508597472014
2004,4,24,6,399.214479900217
2004,4,24,12,363.374775969026
2004,4,24,18,334.503903357788
2004,4,25,0,330.305084093345
2004,4,25,6,322.082824287718
2004,4,25,12,308.079223231731
2004,4,25,18,308.079223231731
2004,4,26,0,465.212374382526
2004,4,26,6,485.030650323673
2004,4,26,12,473.176540743461
2004,4,26,18,527.507876319433
2004,4,27,0,819.357490869266
2004,4,27,6,705.793888952263
2004,4,27,12,599.726548899043
2004,4,27,18,599.726548899043
2004,4,28,0,498.148535620462
2004,4,28,6,423.474582528051
2004,4,28,12,361.140707062473
2004,4,28,18,423.474582528051
2004,4,29,0,445.671720123668
2004,4,29,6,417.478006185438
2004,4,29,12,341.483191820713
2004,4,29,18,380.961017464726
2004,4,30,0,538.483848982444
2004,4,30,6,531.945460449046
2004,4,30,12,494.668979319094
2004,4,30,18,500.713814096924
2004,5,1,0,806.859643204017
2004,5,1,6,711.749416074729
2004,5,1,12,618.782146840249
2004,5,1,18,741.738857763271
2004,5,2,0,936.59951553966
2004,5,2,6,809.860538963866
2004,5,2,12,702.145097820889
2004,5,2,18,695.163541450511
2004,5,3,0,761.062127913684
2004,5,3,6,662.884673283814
2004,5,3,12,561.665756105746
2004,5,3,18,529.910801696941
2004,5,4,0,618.015409951675
2004,5,4,6,642.872571082299
2004,5,4,12,656.935408574724
2004,5,4,18,864.864505784156
2004,5,5,0,812.639619152092
2004,5,5,6,680.016976535841
2004,5,5,12,564.35426498429
2004,5,5,18,520.482201981978
2004,5,6,0,489.653493843114
2004,5,6,6,432.881154789219
2004,5,6,12,385.004898038338
2004,5,6,18,355.082237569037
2004,5,7,0,380.409925373293
2004,5,7,6,376.505382706236
2004,5,7,12,356.906472373583
2004,5,7,18,452.837980843939
2004,5,8,0,511.090402762678
2004,5,8,6,522.378162724525
2004,5,8,12,515.373091576878
2004,5,8,18,515.373091576878
2004,5,9,0,558.660905501208
2004,5,9,6,526.97539845148
2004,5,9,12,478.070484580036
2004,5,9,18,444.136462710054
2004,5,10,0,454.974402998974
2004,5,10,6,437.87717996589
2004,5,10,12,421.918102791735
2004,5,10,18,426.905314408659
2004,5,11,0,427.624402678625
2004,5,11,6,434.348752032467
2004,5,11,12,401.322234020782
2004,5,11,18,396.318216140224
2004,5,12,0,444.397192929232
2004,5,12,6,426.497022597573
2004,5,12,12,394.609394739811
2004,5,12,18,379.662069181485
2004,5,13,0,394.065834033727
2004,5,13,6,383.585071294835
2004,5,13,12,362.716453426463
2004,5,13,18,357.747734886375
2004,5,14,0,405.835646754448
2004,5,14,6,401.215774111461
2004,5,14,12,375.201783770069
2004,5,14,18,360.193712419266
2004,5,15,0,400.941812636468
2004,5,15,6,406.663000434616
2004,5,15,12,374.689496714941
2004,5,15,18,364.697776802542
2004,5,16,0,474.957639471857
2004,5,16,6,481.333630242071
2004,5,16,12,430.085164391663
2004,5,16,18,408.982854923848
2004,5,17,0,412.239061394403
2004,5,17,6,399.513824121374
2004,5,17,12,379.587947606592
2004,5,17,18,426.413757416329
2004,5,18,0,616.729880350397
2004,5,18,6,602.804646301983
2004,5,18,12,532.062282851667
2004,5,18,18,550.993337859498
2004,5,19,0,739.549585568146
2004,5,19,6,638.095030491054
