year,month,day,hour,flow_cfs
1979,10,25,6,2802.62461913306
1979,10,25,12,2822.35339865923
1979,10,25,18,2640.39577541293
1979,10,26,0,2168.0300955451
1979,10,26,6,1656.48141298099
1979,10,26,12,1469.42038098617
1979,10,26,18,1463.36788728507
1979,10,27,0,2176.41465747113
1979,10,27,6,2719.48356389817
1979,10,27,12,2397.59132430529
1979,10,27,18,1882.96369371947
1979,10,28,0,1501.62621348727
1979,10,28,6,1205.79700966948
1979,10,28,12,1030.72281949032
1979,10,28,18,905.705474072991
1979,10,29,0,854.655279458761
1979,10,29,6,812.608135729213
1979,10,29,12,766.113060522723
1979,10,29,18,714.231724694374
1979,10,30,0,671.182227092947
1979,10,30,6,635.409805312933
1979,10,30,12,604.401045037851
1979,10,30,18,577.049150888145
1979,10,31,0,551.165480975986
1979,10,31,6,530.471397079688
1979,10,31,12,513.13310696474
1979,10,31,18,491.083392391551
1979,11,1,0,475.462881694536
1979,11,1,6,464.853026901105
1979,11,1,12,451.72911901066
1979,11,1,18,436.785497430541
1979,11,2,0,425.769039271754
1979,11,2,6,417.741578471702
1979,11,2,12,408.696895992911
1979,11,2,18,399.765763377542
1979,11,3,0,457.87372673725
1979,11,3,6,473.43375528956
1979,11,3,12,464.28931575751
1979,11,3,18,454.821267389057
1979,11,4,0,444.985297068474
1979,11,4,6,423.968277229359
1979,11,4,12,411.453478026528
1979,11,4,18,401.570429915013
1979,11,5,0,393.061705023834
1979,11,5,6,378.23912726751
1979,11,5,12,368.825169144719
1979,11,5,18,363.700876397479
1979,11,6,0,361.400439744116
1979,11,6,6,350.658908015249
1979,11,6,12,341.152917843529
1979,11,6,18,336.100724187396
1979,11,7,0,334.7700834541
1979,11,7,6,324.868220303707
1979,11,7,12,318.865815947009
1979,11,7,18,315.15798843488
1979,11,8,0,315.449967768717
1979,11,8,6,308.698036483793
1979,11,8,12,302.696856052522
1979,11,8,18,297.536056617514
1979,11,9,0,298.689188931234
1979,11,9,6,296.263039929356
1979,11,9,12,290.981840260248
1979,11,9,18,286.359051583451
1979,11,10,0,282.098135288615
1979,11,10,6,277.769356983356
1979,11,10,12,273.49241990178
1979,11,10,18,269.538013058605
1979,11,11,0,268.307380108063
1979,11,11,6,267.091905447783
1979,11,11,12,262.913886185409
1979,11,11,18,259.04966751235
1979,11,12,0,257.578476995364
1979,11,12,6,256.322571352844
1979,11,12,12,252.86752079865
1979,11,12,18,249.726652587644
1979,11,13,0,248.589085222661
1979,11,13,6,247.730157887393
1979,11,13,12,244.882128323678
1979,11,13,18,242.280816173059
1979,11,14,0,241.628210954308
1979,11,14,6,241.053510106391
1979,11,14,12,238.937050090496
1979,11,14,18,237.10154928039
1979,11,15,0,236.168799781164
1979,11,15,6,235.206836644399
1979,11,15,12,233.914434407486
1979,11,15,18,233.21657391445
1979,11,16,0,231.205213947486
1979,11,16,6,229.772519519216
1979,11,16,12,250.455425823711
1979,11,16,18,255.209362833776
1979,11,17,0,289.831596799506
1979,11,17,6,340.574746076457
1979,11,17,12,332.401068688909
1979,11,17,18,309.19786560905
1979,11,18,0,289.920978858646
1979,11,18,6,297.039733225946
1979,11,18,12,288.436553564947
1979,11,18,18,283.315289694945
1979,11,19,0,268.419475443704
1979,11,19,6,258.337957549864
1979,11,19,12,253.064901594658
1979,11,19,18,248.704345698471
1979,11,20,0,243.415974498205
1979,11,20,6,240.519927151705
1979,11,20,12,235.34514914333
1979,11,20,18,231.412485855678
1979,11,21,0,229.995493654927
1979,11,21,6,228.943624353301
1979,11,21,12,224.720555831558
1979,11,21,18,221.394835097871
1979,11,22,0,251.905198850433
1979,11,22,6,282.763933619047
1979,11,22,12,279.150291994974
1979,11,22,18,279.271916816048
1979,11,23,0,305.73266936648
1979,11,23,6,331.404947544049
1979,11,23,12,325.684329922621
1979,11,23,18,324.261802973437
1979,11,24,0,299.522245258985
1979,11,24,6,272.623031047817
1979,11,24,12,270.559622767518
1979,11,24,18,267.790049734189
1979,11,25,0,262.58437299901
1979,11,25,6,257.491904262348
1979,11,25,12,254.705189047223
1979,11,25,18,252.047911792857
1979,11,26,0,240.889267147072
1979,11,26,6,230.069551635297
1979,11,26,12,227.908596630228
1979,11,26,18,225.839709623355
1979,11,27,0,223.490107304004
1979,11,27,6,221.227106369391
1979,11,27,12,219.408983408998
1979,11,27,18,217.66287365551
1979,11,28,0,219.914261928248
1979,11,28,6,222.188927801368
1979,11,28,12,220.578066770424
1979,11,28,18,219.026092473374
1979,11,29,0,216.484247520471
1979,11,29,6,214.011070258341
1979,11,29,12,212.630148333432
1979,11,29,18,211.295576959547
1979,11,30,0,219.665732390076
1979,11,30,6,228.075114298442
1979,11,30,12,227.231012086685
1979,11,30,18,227.169380645758
1979,12,1,0,223.360364759184
1979,12,1,6,219.468525354722
1979,12,1,12,218.176853490406
1979,12,1,18,217.366576002877
1979,12,2,0,234.617439581389
1979,12,2,6,288.503370127428
1979,12,2,12,355.240292984856
1979,12,2,18,359.268921324865
1979,12,3,0,287.433805563993
1979,12,3,6,260.17571390749
1979,12,3,12,257.933959406364
1979,12,3,18,304.076583611972
1979,12,4,0,1051.86962279965
1979,12,4,6,1666.0173593292
1979,12,4,12,1619.2549949307
1979,12,4,18,1217.97381843936
1979,12,5,0,821.976552598617
1979,12,5,6,615.742999683236
1979,12,5,12,591.403800205116
1979,12,5,18,648.865646227902
1979,12,6,0,689.835169830022
1979,12,6,6,714.926919220473
1979,12,6,12,709.352777440552
1979,12,6,18,628.576742286093
1979,12,7,0,636.653518688434
1979,12,7,6,640.217813771838
1979,12,7,12,601.638828116628
1979,12,7,18,578.970962420614
1979,12,8,0,521.402539559654
1979,12,8,6,450.433005012655
1979,12,8,12,431.200140416104
1979,12,8,18,736.219000868896
1979,12,9,0,1211.39930567034
1979,12,9,6,1544.09436438242
1979,12,9,12,1514.50888187882
1979,12,9,18,1443.42166367222
1979,12,10,0,1384.05420442448
1979,12,10,6,1235.0507822136
1979,12,10,12,1037.02299839744
1979,12,10,18,905.918412565586
1979,12,11,0,820.11959262916
1979,12,11,6,767.888055212829
1979,12,11,12,719.351574353088
1979,12,11,18,753.49362140112
1979,12,12,0,810.594519142812
1979,12,12,6,737.072322771476
1979,12,12,12,632.8967640738
1979,12,12,18,583.736916568241
1979,12,13,0,457.423142851257
1979,12,13,6,404.754833197676
1979,12,13,12,538.246105026891
1979,12,13,18,867.995718563025
1979,12,14,0,2074.74401738832
1979,12,14,6,3218.26333736793
1979,12,14,12,2828.22304508468
1979,12,14,18,2280.84433935872
1979,12,15,0,2068.42892335112
1979,12,15,6,1863.90747747333
1979,12,15,12,1528.60409987492
1979,12,15,18,1325.87484419714
1979,12,16,0,1135.02434037177
1979,12,16,6,1007.70780313169
1979,12,16,12,950.71217195645
1979,12,16,18,906.810749279652
1979,12,17,0,1134.94071392937
1979,12,17,6,2559.99985389545
1979,12,17,12,4100.3408195329
1979,12,17,18,5501.42821060353
1979,12,18,0,5340.52161157819
1979,12,18,6,4417.18529878017
1979,12,18,12,3779.48716402022
1979,12,18,18,3757.39087091778
1979,12,19,0,3712.35727817054
1979,12,19,6,3423.97740471414
1979,12,19,12,3517.32739337877
1979,12,19,18,3387.97624667451
1979,12,20,0,2908.81348233919
1979,12,20,6,2342.7437856684
1979,12,20,12,1929.16504157109
1979,12,20,18,1730.49961295617
1979,12,21,0,1726.38799864882
1979,12,21,6,1733.83431897084
1979,12,21,12,1648.17065645908
1979,12,21,18,1520.19101091093
1979,12,22,0,1429.14199758614
1979,12,22,6,1297.84096580022
1979,12,22,12,1155.16881671343
1979,12,22,18,1044.29591365419
1979,12,23,0,1016.35837712988
1979,12,23,6,998.191397969502
1979,12,23,12,936.354015535904
1979,12,23,18,886.542809743573
1979,12,24,0,853.398432859507
1979,12,24,6,827.309228663266
1979,12,24,12,798.91633624795
1979,12,24,18,775.046070517448
1979,12,25,0,744.075184137112
1979,12,25,6,715.23815278657
1979,12,25,12,701.477692955939
1979,12,25,18,685.541503329218
1979,12,26,0,667.417884246167
1979,12,26,6,645.020974095449
1979,12,26,12,629.230720941564
1979,12,26,18,615.96212603906
1979,12,27,0,600.145922435765
1979,12,27,6,581.084443005795
1979,12,27,12,559.997109553177
1979,12,27,18,539.410141582225
1979,12,28,0,526.869831305297
1979,12,28,6,518.94832915618
1979,12,28,12,506.089764700776
1979,12,28,18,493.617668559439
1979,12,29,0,483.827600961125
1979,12,29,6,476.716880499917
1979,12,29,12,467.58289861713
1979,12,29,18,460.206001456932
1979,12,30,0,435.154406892
1979,12,30,6,414.147313751821
1979,12,30,12,405.330071669284
1979,12,30,18,461.559512902768
1979,12,31,0,506.76494126084
1979,12,31,6,454.288947126678
1979,12,31,12,423.221109415832
1979,12,31,18,489.614522552428
1980,1,1,0,598.999337311701
1980,1,1,6,579.500071151737
1980,1,1,12,538.892775016758
1980,1,1,18,544.599071347864
1980,1,2,0,547.018039287395
1980,1,2,6,550.68263250132
1980,1,2,12,516.549104623612
1980,1,2,18,497.969976114223
1980,1,3,0,498.558987078756
1980,1,3,6,492.098554751928
1980,1,3,12,470.384724067908
1980,1,3,18,449.327105810882
1980,1,4,0,437.838757704977
1980,1,4,6,429.220544429762
1980,1,4,12,418.594491702809
1980,1,4,18,409.664399766718
1980,1,5,0,399.200491886831
1980,1,5,6,389.593857515178
1980,1,5,12,382.828603361056
1980,1,5,18,376.565517807285
1980,1,6,0,358.807448728935
1980,1,6,6,341.777771022865
1980,1,6,12,336.697255607514
1980,1,6,18,331.840334623262
1980,1,7,0,332.58707487458
1980,1,7,6,333.425547678223
1980,1,7,12,329.024924519299
1980,1,7,18,324.807407970922
1980,1,8,0,316.873607537853
1980,1,8,6,309.21231104511
1980,1,8,12,305.575810127945
1980,1,8,18,302.081943942507
1980,1,9,0,297.401392239255
1980,1,9,6,292.876352677327
1980,1,9,12,289.793785157899
1980,1,9,18,286.824933172671
1980,1,10,0,283.608754101508
1980,1,10,6,280.497549737501
1980,1,10,12,277.842440287488
1980,1,10,18,275.279282028468
1980,1,11,0,289.12653725982
1980,1,11,6,302.621817354048
1980,1,11,12,300.032197963372
1980,1,11,18,297.526662567332
1980,1,12,0,350.565030035134
1980,1,12,6,505.031956926026
1980,1,12,12,643.757254857652
1980,1,12,18,719.733088041253
1980,1,13,0,568.312310391414
1980,1,13,6,483.010886331924
1980,1,13,12,453.074851573395
1980,1,13,18,433.235991528998
1980,1,14,0,405.112956864237
1980,1,14,6,381.05806008099
1980,1,14,12,374.413377300885
1980,1,14,18,368.861955613307
1980,1,15,0,362.191320506195
1980,1,15,6,356.018030886771
1980,1,15,12,351.632853159302
1980,1,15,18,347.446498019262
1980,1,16,0,343.620994581598
1980,1,16,6,340.809348430214
1980,1,16,12,339.951146877084
1980,1,16,18,340.469564771332
1980,1,17,0,333.919693616007
1980,1,17,6,328.68061582863
1980,1,17,12,325.277902550077
1980,1,17,18,319.273677956946
1980,1,18,0,303.609751959281
1980,1,18,6,289.425863016651
1980,1,18,12,286.19916728267
1980,1,18,18,283.35924069175
1980,1,19,0,282.431096328352
1980,1,19,6,281.599302271758
1980,1,19,12,279.208169929046
1980,1,19,18,276.906338732652
1980,1,20,0,274.134514531085
1980,1,20,6,271.450589715501
1980,1,20,12,269.396511198211
1980,1,20,18,267.41351846244
1980,1,21,0,261.345528282017
1980,1,21,6,255.40979177885
1980,1,21,12,253.674137674227
1980,1,21,18,251.993923082864
1980,1,22,0,248.501172635074
1980,1,22,6,245.082739039337
1980,1,22,12,243.575252653497
1980,1,22,18,242.112177115753
1980,1,23,0,241.954565675481
1980,1,23,6,241.821948644835
1980,1,23,12,240.465260706259
1980,1,23,18,239.145250840333
1980,1,24,0,243.183504771356
1980,1,24,6,247.227298268683
1980,1,24,12,245.952577719083
1980,1,24,18,244.709574922791
1980,1,25,0,241.041015094211
1980,1,25,6,237.421115064554
1980,1,25,12,236.288144516395
1980,1,25,18,235.181074719998
1980,1,26,0,221.164167883611
1980,1,26,6,207.435109046472
1980,1,26,12,206.512852837328
1980,1,26,18,205.60989481418
1980,1,27,0,203.741491411205
1980,1,27,6,201.8744324417
1980,1,27,12,201.033010896858
1980,1,27,18,200.207773361167
1980,1,28,0,190.008062492835
1980,1,28,6,179.977406546777
1980,1,28,12,179.270203693246
1980,1,28,18,178.575454775054
1980,1,29,0,174.359495947027
1980,1,29,6,170.176839127173
1980,1,29,12,169.543087615238
1980,1,29,18,168.919646596036
1980,1,30,0,168.347676732557
1980,1,30,6,167.784496431751
1980,1,30,12,167.189550600174
1980,1,30,18,166.603468765138
1980,1,31,0,172.530726283488
1980,1,31,6,178.407670730397
1980,1,31,12,177.802665679559
1980,1,31,18,177.2060065749
1980,2,1,0,192.56998287488
1980,2,1,6,206.658920717028
1980,2,1,12,205.986136940186
1980,2,1,18,205.321865140191
1980,2,2,0,331.566630214313
1980,2,2,6,465.328855447804
1980,2,2,12,463.872690179123
1980,2,2,18,486.074407037532
1980,2,3,0,749.923863831469
1980,2,3,6,738.819677543215
1980,2,3,12,709.529657424204
1980,2,3,18,708.30745357545
1980,2,4,0,592.619678425807
1980,2,4,6,475.645307848705
1980,2,4,12,472.630436058224
1980,2,4,18,470.059325621485
1980,2,5,0,426.780888805593
1980,2,5,6,384.653271635249
1980,2,5,12,382.710209331059
1980,2,5,18,382.114558205344
1980,2,6,0,450.322749317794
1980,2,6,6,518.288681533341
1980,2,6,12,520.954901018705
1980,2,6,18,519.966803086815
1980,2,7,0,479.135118889794
1980,2,7,6,435.859703773219
1980,2,7,12,433.439382115632
1980,2,7,18,431.734015313995
1980,2,8,0,406.887999528214
1980,2,8,6,381.125478165243
1980,2,8,12,379.075918888003
1980,2,8,18,377.212935097414
1980,2,9,0,374.254792217183
1980,2,9,6,369.996839774534
1980,2,9,12,368.07821089024
1980,2,9,18,366.209442943884
1980,2,10,0,361.174605085677
1980,2,10,6,355.978950902165
1980,2,10,12,353.987708735229
1980,2,10,18,352.337329747632
1980,2,11,0,346.222595317624
1980,2,11,6,339.699573508797
1980,2,11,12,338.002256279236
1980,2,11,18,336.445930589922
1980,2,12,0,329.478828018174
1980,2,12,6,322.530696898091
1980,2,12,12,321.054093392885
1980,2,12,18,319.601427539773
1980,2,13,0,312.153210952284
1980,2,13,6,304.774171479528
1980,2,13,12,303.445987909616
1980,2,13,18,302.139734472459
1980,2,14,0,291.121601315647
1980,2,14,6,280.249185244296
1980,2,14,12,279.085577224637
1980,2,14,18,277.9403541265
1980,2,15,0,274.320002820644
1980,2,15,6,270.731560316982
1980,2,15,12,269.658344715895
1980,2,15,18,268.601322743614
1980,2,16,0,267.752701625842
1980,2,16,6,266.916583012102
1980,2,16,12,265.904200946829
1980,2,16,18,264.906339462921
1980,2,17,0,256.662884022503
1980,2,17,6,248.476011943092
1980,2,17,12,247.572263885891
1980,2,17,18,246.682612808511
1980,2,18,0,378.065966897511
1980,2,18,6,526.329260490818
1980,2,18,12,523.503069591875
1980,2,18,18,525.892142011685
1980,2,19,0,598.344865915857
1980,2,19,6,633.881070056209
1980,2,19,12,636.566510094481
1980,2,19,18,652.687877116208
1980,2,20,0,563.381695882505
1980,2,20,6,464.823449470663
1980,2,20,12,472.727184236847
1980,2,20,18,474.822945597218
1980,2,21,0,435.94494594234
1980,2,21,6,395.970905192023
1980,2,21,12,395.759318927595
1980,2,21,18,393.910500033888
1980,2,22,0,376.728646422607
1980,2,22,6,354.833058181827
1980,2,22,12,352.502838549286
1980,2,22,18,351.085088532758
1980,2,23,0,338.420464474644
1980,2,23,6,324.662344747432
1980,2,23,12,322.137723105308
1980,2,23,18,320.426702094882
1980,2,24,0,319.182303039836
1980,2,24,6,310.646704020128
1980,2,24,12,310.865024841482
1980,2,24,18,313.212187163785
1980,2,25,0,283.30980274185
1980,2,25,6,248.495663073611
1980,2,25,12,262.966668648479
1980,2,25,18,339.196806020847
1980,2,26,0,479.313228042276
1980,2,26,6,947.701875604086
1980,2,26,12,1778.90808120651
1980,2,26,18,2617.91285304807
1980,2,27,0,3472.83641447361
1980,2,27,6,4000.64763498416
1980,2,27,12,3847.18417524215
1980,2,27,18,3710.66521365843
1980,2,28,0,3008.05446669009
1980,2,28,6,2431.71717604758
1980,2,28,12,2330.81757880041
1980,2,28,18,2000.9097628407
1980,2,29,0,1786.59736852038
1980,2,29,6,1620.95729203371
1980,2,29,12,1420.50083143496
1980,2,29,18,1311.41828496967
1980,3,1,0,1186.89051532224
1980,3,1,6,1098.30715300997
1980,3,1,12,1059.76902685093
1980,3,1,18,1015.10357230793
1980,3,2,0,867.085299625274
1980,3,2,6,742.810941079172
1980,3,2,12,743.95416823016
1980,3,2,18,1022.59492108434
1980,3,3,0,1057.89406392806
1980,3,3,6,870.042246138267
1980,3,3,12,724.646369558627
1980,3,3,18,630.442833946325
1980,3,4,0,732.147982033922
1980,3,4,6,771.133600863064
1980,3,4,12,719.149038427067
1980,3,4,18,676.14027881635
1980,3,5,0,654.822048482245
1980,3,5,6,640.245460372992
1980,3,5,12,619.777892971449
1980,3,5,18,601.670449492464
1980,3,6,0,581.874786530734
1980,3,6,6,563.328918853007
1980,3,6,12,548.891741696006
1980,3,6,18,535.221448078646
1980,3,7,0,523.213575652236
1980,3,7,6,513.586773823639
1980,3,7,12,501.912795594711
1980,3,7,18,489.39066054503
1980,3,8,0,483.0046075812
1980,3,8,6,480.232347037331
1980,3,8,12,470.081032337859
1980,3,8,18,460.337654172931
1980,3,9,0,431.740276546255
1980,3,9,6,406.873317693551
1980,3,9,12,404.376698133299
1980,3,9,18,497.949545641327
1980,3,10,0,549.728677940238
1980,3,10,6,461.145812498454
1980,3,10,12,427.365850676698
1980,3,10,18,425.740192708376
1980,3,11,0,485.927435200362
1980,3,11,6,532.710813239077
1980,3,11,12,468.861440610731
1980,3,11,18,428.031606803461
1980,3,12,0,430.778265339835
1980,3,12,6,441.987463374098
1980,3,12,12,431.167229616402
1980,3,12,18,420.025848419744
1980,3,13,0,406.869764740395
1980,3,13,6,411.649303148433
1980,3,13,12,426.733658831603
1980,3,13,18,411.984374972678
1980,3,14,0,404.421324258278
1980,3,14,6,401.353537312622
1980,3,14,12,391.378009263108
1980,3,14,18,383.666320974927
1980,3,15,0,378.757869469367
1980,3,15,6,374.522859054781
1980,3,15,12,368.983531751019
1980,3,15,18,363.671435499399
1980,3,16,0,358.89793802817
1980,3,16,6,354.310327220073
1980,3,16,12,349.577472787406
1980,3,16,18,345.021091901089
1980,3,17,0,343.282218626719
1980,3,17,6,351.817247872806
1980,3,17,12,363.660659998724
1980,3,17,18,361.863535739621
1980,3,18,0,366.033367079822
1980,3,18,6,371.747818824549
1980,3,18,12,362.293630980611
1980,3,18,18,351.750700671483
1980,3,19,0,350.386133041515
1980,3,19,6,354.204584624144
1980,3,19,12,354.042130357126
1980,3,19,18,354.088832557371
1980,3,20,0,356.937713428804
1980,3,20,6,355.911212041218
1980,3,20,12,348.142446746052
1980,3,20,18,343.010370009451
1980,3,21,0,348.926938671407
1980,3,21,6,354.023914278296
1980,3,21,12,347.346898972514
1980,3,21,18,341.297604463509
1980,3,22,0,333.789970705185
1980,3,22,6,326.13713623453
1980,3,22,12,320.497094329692
1980,3,22,18,340.029153916647
1980,3,23,0,460.737001521203
1980,3,23,6,411.586734670586
1980,3,23,12,325.976766797939
1980,3,23,18,291.80711148987
1980,3,24,0,312.68713279886
1980,3,24,6,340.536341468591
1980,3,24,12,335.277941021856
1980,3,24,18,330.733904706272
1980,3,25,0,322.113316828369
1980,3,25,6,314.367319163622
1980,3,25,12,310.679813942437
1980,3,25,18,306.498511055346
1980,3,26,0,310.848051784766
1980,3,26,6,315.459894154284
1980,3,26,12,312.459997484071
1980,3,26,18,309.577922684553
1980,3,27,0,310.151545826816
1980,3,27,6,310.755969386488
1980,3,27,12,308.026097168701
1980,3,27,18,305.366796391361
1980,3,28,0,273.533950756481
1980,3,28,6,242.008055661726
1980,3,28,12,248.593000454792
1980,3,28,18,345.618553815336
1980,3,29,0,430.033393081894
1980,3,29,6,364.197403331961
1980,3,29,12,283.88034992915
1980,3,29,18,260.435944361338
1980,3,30,0,280.953663985957
1980,3,30,6,304.601668490609
1980,3,30,12,300.186771956317
1980,3,30,18,295.918095974352
1980,3,31,0,293.60701141302
1980,3,31,6,291.583855761975
1980,3,31,12,288.557979107519
1980,3,31,18,286.300093723635
1980,4,1,0,285.531727245083
1980,4,1,6,280.964362313814
1980,4,1,12,275.851481290296
1980,4,1,18,275.253058339981
1980,4,2,0,274.322833364535
1980,4,2,6,264.131473736976
1980,4,2,12,262.560731219215
1980,4,2,18,268.251951226662
1980,4,3,0,303.769519983764
1980,4,3,6,264.253084952101
1980,4,3,12,259.319675951399
1980,4,3,18,268.354146913152
1980,4,4,0,304.4383947096
1980,4,4,6,267.811596237798
1980,4,4,12,262.778989006979
1980,4,4,18,274.033613461308
1980,4,5,0,278.212861566249
1980,4,5,6,231.63593734093
1980,4,5,12,246.525613103454
1980,4,5,18,349.618123568105
1980,4,6,0,442.365006968856
1980,4,6,6,417.834013999062
1980,4,6,12,317.993179874249
1980,4,6,18,287.493282213974
1980,4,7,0,310.886168048106
1980,4,7,6,335.14682884273
1980,4,7,12,322.707978540496
1980,4,7,18,312.092134180598
1980,4,8,0,309.266521472982
1980,4,8,6,310.324573218952
1980,4,8,12,308.9177178319
1980,4,8,18,309.00764085731
1980,4,9,0,298.184839594055
1980,4,9,6,455.998524456083
1980,4,9,12,544.506312436678
1980,4,9,18,476.308730548656
1980,4,10,0,484.280096537393
1980,4,10,6,456.342238150414
1980,4,10,12,421.934719977758
1980,4,10,18,409.162409918328
1980,4,11,0,396.763240739313
1980,4,11,6,381.206762232637
1980,4,11,12,368.603917861626
1980,4,11,18,370.531533675424
1980,4,12,0,402.502772604396
1980,4,12,6,392.864922960423
1980,4,12,12,356.900093218566
1980,4,12,18,360.945298061903
1980,4,13,0,512.271621113555
1980,4,13,6,571.417959367754
1980,4,13,12,502.838163519142
1980,4,13,18,503.942644911352
1980,4,14,0,531.121739481373
1980,4,14,6,578.300939544488
1980,4,14,12,808.313465684307
1980,4,14,18,894.200642536081
1980,4,15,0,907.350013412572
1980,4,15,6,913.693157701266
1980,4,15,12,849.559251575156
1980,4,15,18,711.925179957804
1980,4,16,0,702.288173329079
1980,4,16,6,705.256473925009
1980,4,16,12,652.771175577255
1980,4,16,18,626.536199859297
1980,4,17,0,688.600659868935
1980,4,17,6,741.871297297711
1980,4,17,12,694.724208531823
1980,4,17,18,668.213526754679
1980,4,18,0,741.59957025964
1980,4,18,6,735.33866349511
1980,4,18,12,674.322058714554
1980,4,18,18,717.280252132486
1980,4,19,0,1324.94528734086
1980,4,19,6,2239.08780938716
1980,4,19,12,2593.26905015087
1980,4,19,18,2807.52654042988
1980,4,20,0,2754.66097045436
1980,4,20,6,2379.2499925494
1980,4,20,12,1960.71532053102
1980,4,20,18,1604.06792806604
1980,4,21,0,1437.76833243797
1980,4,21,6,1379.09250242319
1980,4,21,12,1285.02087772039
1980,4,21,18,1165.67888648191
1980,4,22,0,1142.42236385768
1980,4,22,6,1126.28358506556
1980,4,22,12,1085.52867273329
1980,4,22,18,1040.40337803089
1980,4,23,0,1073.27246461125
1980,4,23,6,1120.49911851233
1980,4,23,12,1092.94759865603
1980,4,23,18,1046.88490628828
1980,4,24,0,1045.98951253424
1980,4,24,6,1109.83717599529
1980,4,24,12,1117.44580051158
1980,4,24,18,1063.18658824753
1980,4,25,0,1013.1090408165
1980,4,25,6,991.186663909585
1980,4,25,12,952.884014507852
1980,4,25,18,905.840017364051
1980,4,26,0,903.082814222807
1980,4,26,6,929.657571400839
1980,4,26,12,924.555394795878
1980,4,26,18,902.716984097604
1980,4,27,0,1006.94558680947
1980,4,27,6,1122.11137123234
1980,4,27,12,1120.10868907152
1980,4,27,18,1094.83955758635
1980,4,28,0,1359.18426590648
1980,4,28,6,1876.72667478345
1980,4,28,12,2027.10784203972
1980,4,28,18,1932.47481759086
1980,4,29,0,1767.82336751507
1980,4,29,6,1633.87758419596
1980,4,29,12,1500.41584545027
1980,4,29,18,1326.75566616889
1980,4,30,0,1230.41953224082
1980,4,30,6,1177.43633525631
1980,4,30,12,1078.45937570122
1980,4,30,18,1010.37787682569
1980,5,1,0,1036.83878483218
1980,5,1,6,1112.30150546719
1980,5,1,12,1137.31797649296
1980,5,1,18,1158.05784737936
1980,5,2,0,1267.92223657829
1980,5,2,6,1374.82801585562
1980,5,2,12,1389.26503083954
1980,5,2,18,1325.66896568043
1980,5,3,0,1272.4602285386
1980,5,3,6,1206.06064582338
1980,5,3,12,1138.76558722691
1980,5,3,18,1044.62820410921
