year,month,day,hour,flow_cfs
2007,11,13,0,1611.86776939408
2007,11,13,6,1214.02287833655
2007,11,13,12,1073.38854490549
2007,11,13,18,968.814296969564
2007,11,14,0,923.255046471123
2007,11,14,6,860.214125823888
2007,11,14,12,803.442461852727
2007,11,14,18,763.949130394529
2007,11,15,0,744.15416813989
2007,11,15,6,762.61599705479
2007,11,15,12,946.785166411558
2007,11,15,18,1129.65736978694
2007,11,16,0,3997.95489625209
2007,11,16,6,5619.79357388438
2007,11,16,12,6501.58788173041
2007,11,16,18,4764.32148418301
2007,11,17,0,3310.2176869754
2007,11,17,6,2539.41765060144
2007,11,17,12,2136.52927334256
2007,11,17,18,2087.6943185233
2007,11,18,0,2399.79568882097
2007,11,18,6,1956.86287539225
2007,11,18,12,1713.7743194429
2007,11,18,18,1531.45790248089
2007,11,19,0,1423.57956505677
2007,11,19,6,1325.76459039048
2007,11,19,12,1227.88103652053
2007,11,19,18,1160.97329083727
2007,11,20,0,1096.46635482808
2007,11,20,6,1025.77334287129
2007,11,20,12,963.830508156843
2007,11,20,18,913.037383690994
2007,11,21,0,873.318832405843
2007,11,21,6,824.796216279043
2007,11,21,12,792.499978894623
2007,11,21,18,761.445904486526
2007,11,22,0,731.526964932639
2007,11,22,6,702.757700690665
2007,11,22,12,672.853117682551
2007,11,22,18,650.424680426466
2007,11,23,0,636.906868118289
2007,11,23,6,614.653544073605
2007,11,23,12,593.458594277963
2007,11,23,18,579.744214998431
2007,11,24,0,566.642799295179
2007,11,24,6,553.51185655045
2007,11,24,12,533.520457668266
2007,11,24,18,527.273145517584
2007,11,25,0,513.095323069869
2007,11,25,6,492.70418793883
2007,11,25,12,480.230664193544
2007,11,25,18,469.004492822785
2007,11,26,0,460.502429953825
2007,11,26,6,451.872884257507
2007,11,26,12,441.77516617354
2007,11,26,18,446.824025215524
2007,11,27,0,575.756336217312
2007,11,27,6,510.093710336478
2007,11,27,12,472.86059279367
2007,11,27,18,455.485137940359
2007,11,28,0,444.918994448024
2007,11,28,6,429.345053646699
2007,11,28,12,419.389226315761
2007,11,28,18,419.389226315761
2007,11,29,0,425.435637424202
2007,11,29,6,410.245097295907
2007,11,29,12,405.242108304493
2007,11,29,18,395.236130321666
2007,11,30,0,389.389392323843
2007,11,30,6,378.583721314714
2007,11,30,12,373.602356560573
2007,11,30,18,368.620991806432
2007,12,1,0,364.802803628451
2007,12,1,6,360.95371635111
2007,12,1,12,360.95371635111
2007,12,1,18,352.180535745354
2007,12,2,0,352.573971008296
2007,12,2,6,352.962200226924
2007,12,2,12,361.754852901616
2007,12,2,18,376.827971772517
2007,12,3,0,470.161706452502
2007,12,3,6,1788.40397959575
2007,12,3,12,6606.41768582014
2007,12,3,18,7380.50299042129
2007,12,4,0,5251.42532204627
2007,12,4,6,4757.20514708538
2007,12,4,12,6857.46061095819
2007,12,4,18,4959.63940866348
2007,12,5,0,4382.86649059033
2007,12,5,6,2994.57819841109
2007,12,5,12,2639.48987448882
2007,12,5,18,2248.89271817433
2007,12,6,0,1994.13600720537
2007,12,6,6,1788.90438431809
2007,12,6,12,1616.18258169427
2007,12,6,18,1480.47259391842
2007,12,7,0,1360.17477204046
2007,12,7,6,1264.09420968973
2007,12,7,12,1171.14610603607
2007,12,7,18,1096.78762311315
2007,12,8,0,1034.10305843033
2007,12,8,6,971.504833904083
2007,12,8,12,903.437616242014
2007,12,8,18,853.934185215054
2007,12,9,0,832.336556427592
2007,12,9,6,778.305634054435
2007,12,9,12,754.682939091121
2007,12,9,18,738.520042537275
2007,12,10,0,716.452157688769
2007,12,10,6,686.89838522069
2007,12,10,12,664.499524833059
2007,12,10,18,628.41247198632
2007,12,11,0,614.17986145891
2007,12,11,6,593.677326390756
2007,12,11,12,587.441220021105
2007,12,11,18,573.721786007873
2007,12,12,0,565.226166929569
2007,12,12,6,550.544454090777
2007,12,12,12,536.874050038861
2007,12,12,18,516.989825963348
2007,12,13,0,514.268981272342
2007,12,13,6,503.912220751378
2007,12,13,12,497.613317991985
2007,12,13,18,524.068709581433
